"id","time","latitude","longitude"
"2","12:00:04.400",51.40701497,-2.66313826
"2","12:00:04.420",51.40701433,-2.66313931
"2","12:00:04.440",51.4070137,-2.66314035
"2","12:00:04.460",51.40701304,-2.66314149
"2","12:00:04.480",51.40701232,-2.66314278
"2","12:00:04.500",51.40701151,-2.66314428
"2","12:00:04.519",51.40701069,-2.66314583
"2","12:00:04.539",51.40700995,-2.66314715
"2","12:00:04.559",51.40700928,-2.6631483
"2","12:00:04.579",51.40700864,-2.66314936
"2","12:00:04.599",51.40700805,-2.66315035
"2","12:00:04.619",51.4070075,-2.66315125
"2","12:00:04.639",51.407007,-2.66315198
"2","12:00:04.660",51.40700655,-2.66315255
"2","12:00:04.680",51.40700614,-2.66315305
"2","12:00:04.700",51.40700575,-2.66315353
"2","12:00:04.720",51.40700535,-2.66315403
"2","12:00:04.740",51.4070049,-2.66315459
"2","12:00:04.759",51.40700445,-2.66315521
"2","12:00:04.779",51.40700402,-2.66315583
"2","12:00:04.799",51.4070036,-2.66315638
"2","12:00:04.819",51.40700317,-2.66315688
"2","12:00:04.839",51.40700274,-2.66315739
"2","12:00:04.860",51.40700229,-2.66315795
"2","12:00:04.880",51.40700183,-2.66315855
"2","12:00:04.900",51.40700136,-2.66315911
"2","12:00:04.920",51.40700089,-2.66315964
"2","12:00:04.940",51.40700037,-2.66316022
"2","12:00:04.960",51.40699985,-2.66316072
"2","12:00:04.980",51.40699941,-2.66316108
"2","12:00:05.000",51.40699901,-2.66316133
"2","12:00:05.019",51.4069986,-2.66316154
"2","12:00:05.039",51.40699815,-2.66316169
"2","12:00:05.059",51.40699769,-2.66316181
"2","12:00:05.079",51.40699721,-2.66316194
"2","12:00:05.099",51.4069967,-2.6631621
"2","12:00:05.119",51.40699621,-2.66316217
"2","12:00:05.139",51.40699576,-2.66316213
"2","12:00:05.160",51.40699531,-2.66316205
"2","12:00:05.180",51.40699482,-2.66316196
"2","12:00:05.200",51.4069943,-2.66316187
"2","12:00:05.220",51.40699378,-2.6631617
"2","12:00:05.240",51.40699329,-2.6631615
"2","12:00:05.259",51.40699276,-2.66316141
"2","12:00:05.279",51.40699218,-2.6631614
"2","12:00:05.299",51.40699163,-2.66316133
"2","12:00:05.319",51.40699116,-2.66316104
"2","12:00:05.339",51.4069907,-2.66316076
"2","12:00:05.360",51.40699017,-2.66316066
"2","12:00:05.380",51.40698957,-2.66316062
"2","12:00:05.400",51.40698898,-2.66316039
"2","12:00:05.420",51.40698848,-2.6631599
"2","12:00:05.440",51.406988,-2.66315942
"2","12:00:05.460",51.40698747,-2.66315909
"2","12:00:05.480",51.40698691,-2.66315879
"2","12:00:05.500",51.40698639,-2.66315841
"2","12:00:05.519",51.40698591,-2.66315796
"2","12:00:05.539",51.40698542,-2.66315755
"2","12:00:05.559",51.40698489,-2.6631572
"2","12:00:05.579",51.40698434,-2.66315682
"2","12:00:05.599",51.40698381,-2.66315637
"2","12:00:05.619",51.4069833,-2.66315591
"2","12:00:05.639",51.40698282,-2.66315546
"2","12:00:05.660",51.40698235,-2.66315493
"2","12:00:05.680",51.40698192,-2.66315426
"2","12:00:05.700",51.40698151,-2.66315356
"2","12:00:05.720",51.40698109,-2.66315298
"2","12:00:05.740",51.40698069,-2.6631524
"2","12:00:05.759",51.40698035,-2.66315162
"2","12:00:05.779",51.40698001,-2.66315077
"2","12:00:05.799",51.40697968,-2.66314992
"2","12:00:05.819",51.40697934,-2.66314897
"2","12:00:05.839",51.40697904,-2.66314794
"2","12:00:05.860",51.40697874,-2.66314697
"2","12:00:05.880",51.40697845,-2.66314612
"2","12:00:05.900",51.40697818,-2.66314528
"2","12:00:05.920",51.40697793,-2.66314426
"2","12:00:05.940",51.40697772,-2.66314315
"2","12:00:05.960",51.4069775,-2.66314218
"2","12:00:05.980",51.40697726,-2.66314126
"2","12:00:06.000",51.40697704,-2.66314026
